question,label,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji
Functionalist theory sees education as serving the needs of which of the following?,0,1,13,99,7.93,2.93,,13,30.77,84.62,69.23,46.15,7.69,0,0,0,0,0,0,7.69,15.38,15.38,0,23.08,0,0,7.69,0,23.08,0,0,0,0,0,0,23.08,0,23.08,7.69,0,7.69,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,7.69,0,0,0,7.69,0,0,0,0,15.38,0,0,0,0,0,0,7.69,0,0,7.69,0,0,0,0
What is rewarding students for meeting deadlines and respecting authority figures an example of?,2,1,14,96.35,79.51,24.32,98.65,14,57.14,92.86,57.14,50,7.14,0,0,0,0,0,0,7.14,7.14,7.14,0,21.43,7.14,0,7.14,0,7.14,7.14,0,14.29,0,7.14,7.14,7.14,0,7.14,7.14,0,0,0,0,0,0,7.14,7.14,0,0,0,0,0,0,0,0,21.43,14.29,0,0,0,0,14.29,7.14,0,0,0,0,0,0,0,0,21.43,0,0,21.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,7.14,0,7.14,0,0,0,0,0,0,7.14,0,0,7.14,0,0,0,0
What term describes the separation of students based on merit?,0,1,10,99,40.06,98.38,99,10,30,100,50,40,10,0,0,0,0,0,0,10,10,10,0,20,0,0,0,0,10,0,0,10,0,10,0,20,0,20,0,10,0,0,0,10,0,10,10,0,0,0,0,0,0,0,0,20,10,0,0,0,0,10,10,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0
Conflict theorists see sorting as a way to do which of the following?,0,1,13,99,7.93,81.58,1,13,30.77,92.31,69.23,53.85,7.69,0,0,0,0,0,0,7.69,15.38,15.38,0,23.08,7.69,0,7.69,0,23.08,0,0,0,0,0,0,15.38,0,15.38,7.69,0,0,0,0,7.69,0,7.69,0,7.69,0,0,0,0,0,0,0,7.69,7.69,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,15.38,0,0,7.69,7.69,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,7.69,0,0,0,0
Conflict theorists see IQ tests as being biased. Why?,2,1,9,33.38,,10.18,1,4.5,22.22,77.78,44.44,33.33,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,11.11,11.11,0,22.22,0,0,0,0,0,0,22.22,0,22.22,11.11,11.11,0,0,0,0,0,11.11,0,11.11,0,0,0,0,0,0,0,11.11,11.11,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,22.22,11.11,0,11.11,0,0,0,0
What does Plessy v. Ferguson set the precedent of?,0,1,9,89.52,,10.18,,4.5,22.22,55.56,44.44,44.44,11.11,0,0,0,0,0,0,11.11,11.11,11.11,0,11.11,11.11,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,11.11,0,0,0,0,0,0,22.22,11.11,0,11.11,0,0,0,0
What must public schools guarantee?,0,1,5,3.8,,1,,5,40,100,60,40,20,0,0,0,0,0,0,20,0,0,0,0,20,0,0,0,20,20,0,0,0,0,0,40,0,40,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,20,0,0,0,0
Key predictors for student success include what?,0,1,7,89.52,97.11,24.32,99,7,57.14,100,57.14,28.57,14.29,0,0,0,0,0,0,14.29,0,0,0,14.29,0,0,0,0,14.29,14.29,0,14.29,0,14.29,0,28.57,0,28.57,14.29,0,0,0,0,0,0,14.29,14.29,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,14.29,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,14.29,0,0,14.29,0,0,0,0
What is it called to allow a student to move to the next grade regardless of whether or not they have met the requirements for that grade?,2,1,27,83.52,2.75,77.17,77.5,27,14.81,100,77.78,62.96,14.81,3.7,0,0,0,0,3.7,11.11,14.81,11.11,0,18.52,7.41,0,7.41,3.7,18.52,3.7,0,3.7,0,0,3.7,18.52,0,18.52,0,3.7,0,3.7,0,14.81,0,3.7,3.7,0,0,0,0,0,0,0,0,18.52,11.11,0,0,0,0,3.7,7.41,0,0,0,0,0,0,0,0,11.11,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,3.7,3.7,0,3.7,0,0,0,0,3.7,7.41,3.7,0,0,0,0,0,0,3.7,0,0,3.7,0,0,0,0
Which group of flatworms are primarily ectoparasites of fish?,1,1,9,66.04,40.06,10.18,,9,33.33,77.78,55.56,55.56,11.11,0,0,0,0,0,0,11.11,0,0,0,22.22,11.11,11.11,0,0,11.11,0,0,0,0,0,0,22.22,0,22.22,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,11.11,0,0,11.11,0,0,0,0
What are the two terms often used interchangeably but have nuances that differentiate them?,0,1,14,2.35,9.23,72.58,,14,21.43,78.57,71.43,64.29,21.43,7.14,0,0,0,0,7.14,14.29,21.43,7.14,7.14,0,14.29,7.14,7.14,0,21.43,0,7.14,0,0,0,0,28.57,0,28.57,0,7.14,0,7.14,0,14.29,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,0,0,0,0,7.14,7.14,7.14,0,0,0,0,0,0,7.14,0,0,7.14,0,0,0,0
"Most cultures have been found to identify laughter as a sign of humor, joy, or pleasure. Likewise, most cultures recognize music in some form. What are music and laughter are examples of?",3,1,32,78.28,23.51,32.54,99,10.67,28.13,84.38,56.25,50,3.13,0,0,0,0,0,0,3.13,12.5,3.13,0,15.63,12.5,0,9.38,0,18.75,6.25,9.38,0,0,0,0,12.5,0,12.5,9.38,0,0,3.13,0,3.13,0,12.5,12.5,0,12.5,12.5,0,0,0,0,0,12.5,6.25,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,6.25,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.13,9.38,0,0,3.13,0,6.25,0,0,6.25,6.25,0,0,0,0,0,0,18.75,6.25,9.38,3.13,0,0,0,0
What is the biggest difference between mores and folkways?,2,1,9,66.04,2.75,77.17,,9,44.44,77.78,66.67,55.56,11.11,0,0,0,0,0,0,11.11,11.11,11.11,0,11.11,11.11,0,11.11,0,11.11,11.11,11.11,0,0,0,0,11.11,0,11.11,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,11.11,0,0,0,0,0,11.11,0,0,0,0,0,0,11.11,0,0,11.11,0,0,0,0
Cultural sanctions can be viewed as ways that society do what?,0,1,11,1.5,86.82,1,,11,27.27,90.91,72.73,54.55,18.18,0,0,0,0,0,0,18.18,9.09,0,0,9.09,27.27,0,9.09,0,36.36,9.09,0,9.09,0,0,9.09,9.09,0,9.09,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.18,0,0,0,0,0,0,9.09,0,0,0,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,9.09,0,0,0,0,0,0,9.09,0,0,9.09,0,0,0,0
"What is an example of high culture, whereas what would be an example of popular culture?",2,1,16,62.1,11.66,1.63,,16,37.5,87.5,75,62.5,12.5,0,0,0,0,0,0,12.5,12.5,12.5,0,12.5,18.75,0,6.25,0,18.75,12.5,0,0,0,0,0,12.5,0,12.5,0,0,6.25,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,18.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,6.25,0,0,6.25,0,0,0,0,0,6.25,0,0,0,0,0,0,12.5,0,6.25,6.25,0,0,0,0
The Ku Klux Klan is an example of what part of culture?,0,1,12,99,6.61,3.81,,12,16.67,66.67,58.33,50,8.33,0,0,0,0,0,0,8.33,16.67,16.67,0,16.67,8.33,0,0,0,8.33,0,8.33,0,0,0,0,8.33,0,8.33,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,8.33,0,0,8.33,0,0,0,0
What are modern-day hipsters an example of?,0,1,7,89.52,97.11,24.32,,7,42.86,85.71,57.14,57.14,14.29,0,0,0,0,0,0,14.29,14.29,14.29,0,14.29,14.29,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,14.29,0,0,0,0,0,0,28.57,0,0,14.29,0,0,14.29,0
What is the major difference between invention and discovery?,2,1,9,66.04,2.75,99,,9,44.44,100,66.67,55.56,11.11,0,0,0,0,0,0,11.11,11.11,11.11,0,11.11,11.11,0,11.11,0,11.11,11.11,0,11.11,0,11.11,0,22.22,0,22.22,11.11,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.22,0,11.11,0,0,11.11,0,0,0,0,0,11.11,0,0,0,0,0,0,11.11,0,0,11.11,0,0,0,0
What is an example of that McDonald’s is found in almost every country around the world?,1,1,16,78.28,,99,,16,18.75,93.75,75,68.75,12.5,0,0,0,0,0,0,12.5,25,12.5,0,18.75,12.5,12.5,0,0,18.75,0,6.25,0,0,0,0,18.75,6.25,12.5,6.25,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,6.25,25,0,0,25,0,0,0,0,6.25,12.5,0,0,0,0,0,0,12.5,0,0,6.25,0,6.25,0,0
A sociologist conducts research into the ways that Hispanic American students are historically underprivileged in the American education system. What theoretical approach is the sociologist using?,3,1,26,93.9,62.84,57.98,,13,50,88.46,46.15,42.31,7.69,0,0,0,0,0,0,7.69,19.23,15.38,0,7.69,7.69,3.85,0,0,11.54,0,0,3.85,0,0,3.85,11.54,0,11.54,3.85,3.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85,0,0,0,0,0,0,3.85,0,0,0,0,15.38,3.85,11.54,0,19.23,0,0,19.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85,0,11.54,0,3.85,7.69,0,0,0,3.85,3.85,7.69,0,0,0,0,0,0,7.69,3.85,0,3.85,0,0,0,0
What theoretical perspective views society as having a system of interdependent inherently connected parts?,2,1,14,89.52,40.06,97.09,,14,42.86,85.71,35.71,35.71,7.14,0,0,0,0,0,0,7.14,7.14,7.14,0,14.29,7.14,0,7.14,0,7.14,0,0,0,0,0,0,28.57,0,28.57,14.29,7.14,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,7.14,7.14,0,0,0,0,7.14,0,0,0,0,0,0,7.14,0,0,7.14,0,0,0,0
The “American Dream”—the notion that anybody can be successful and rich if they work hard enough—is most commonly associated with which sociological theory?,2,1,25,19.3,40.06,3.34,99,25,24,88,72,60,16,4,0,0,0,0,4,12,20,8,0,4,12,4,8,0,12,20,8,12,0,8,4,20,0,20,4,0,4,8,0,8,0,8,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8,0,0,0,0,4,0,4,0,8,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,8,4,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,12,0,0,4,0,0,8,0
Which function of the skeletal system would be especially important if you were in a car accident?,0,1,17,46.7,40.06,12.44,95.42,17,29.41,82.35,70.59,64.71,11.76,5.88,0,0,5.88,0,0,5.88,11.76,11.76,0,11.76,17.65,5.88,5.88,0,17.65,5.88,0,0,0,0,0,23.53,0,23.53,0,0,5.88,5.88,0,11.76,0,5.88,5.88,0,0,0,0,0,0,0,0,5.88,0,0,0,0,0,0,5.88,0,0,0,0,5.88,0,0,5.88,0,0,0,0,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,0,0,5.88,0,0,0,0,5.88,0,0,0,0,0,0,0,5.88,0,0,5.88,0,0,0,0
What can bone tissue be described as?,0,1,7,2.35,,1,,7,14.29,85.71,57.14,57.14,14.29,0,0,0,0,0,0,14.29,0,0,0,14.29,28.57,0,14.29,0,28.57,0,0,0,0,0,0,14.29,0,14.29,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,14.29,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,14.29,0,0,14.29,0,0,0,0
"Without red bone marrow, bones would not be able to do what?",0,1,12,10.19,1,3.81,,12,8.33,91.67,66.67,58.33,8.33,0,0,0,0,0,0,8.33,0,0,0,16.67,25,8.33,0,8.33,25,8.33,0,8.33,0,8.33,0,25,0,25,0,0,8.33,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,16.67,0,8.33,8.33,0,0,0,0
Yellow marrow has been identified as what?,0,1,7,2.35,,24.32,,7,14.29,85.71,71.43,57.14,14.29,0,0,0,0,0,0,14.29,0,0,0,14.29,28.57,0,14.29,0,28.57,14.29,0,0,0,0,0,14.29,0,14.29,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,14.29,0,0,0,14.29,14.29,0,0,0,0,0,0,14.29,0,0,14.29,0,0,0,0
Which of the following can be found in areas of movement?,0,1,11,97.37,5.27,95.15,,11,18.18,90.91,81.82,63.64,9.09,0,0,0,0,0,0,9.09,9.09,9.09,0,27.27,18.18,0,0,0,36.36,0,0,0,0,0,0,27.27,0,27.27,9.09,0,9.09,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.18,0,9.09,9.09,0,0,0,0,9.09,9.09,0,0,0,0,0,0,9.09,0,0,9.09,0,0,0,0
What is the skeletal system made of?,0,1,7,89.52,,,,7,14.29,85.71,71.43,57.14,14.29,0,0,0,0,0,0,14.29,14.29,14.29,0,14.29,14.29,0,0,0,28.57,0,0,0,0,0,0,14.29,0,14.29,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,14.29,0,0,0,0,0,0,14.29,0,0,14.29,0,0,0,0
"Most of the bones of the arms and hands are long bones; however, what are the bones in the wrist categorized as?",0,1,22,94.5,17.46,50.45,,22,9.09,100,68.18,63.64,4.55,0,0,0,0,0,0,4.55,22.73,18.18,0,18.18,9.09,4.55,13.64,0,9.09,9.09,9.09,0,0,0,0,9.09,0,9.09,4.55,0,0,0,0,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55,9.09,0,0,9.09,0,0,0,0,0,9.09,0,0,0,0,0,0,13.64,0,4.55,4.55,0,0,4.55,0
What are sesamoid bones found embedded in?,0,1,7,56.86,,97.09,,7,28.57,71.43,57.14,42.86,14.29,0,0,0,0,0,0,14.29,0,0,0,14.29,14.29,0,0,0,28.57,0,0,0,0,0,0,14.29,0,14.29,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,14.29,0,0,0,0,14.29,14.29,0,0,0,0,0,0,14.29,0,0,14.29,0,0,0,0
Bones that surround the spinal cord are classified as which bones?,0,1,11,45.12,5.27,50.45,,11,18.18,81.82,54.55,45.45,18.18,0,0,0,0,0,0,18.18,18.18,9.09,0,9.09,9.09,0,9.09,0,9.09,9.09,0,0,0,0,0,9.09,0,9.09,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,9.09,0,0,0,0,0,9.09,0,0,0,0,0,0,9.09,0,0,9.09,0,0,0,0
Which category of bone is among the most numerous in the skeleton?,0,1,12,99,6.61,89.39,,12,25,91.67,75,66.67,8.33,0,0,0,0,0,0,8.33,25,16.67,0,25,8.33,0,0,0,8.33,16.67,16.67,0,0,0,0,8.33,0,8.33,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,16.67,0,0,0,0,0,8.33,0,0,0,0,0,0,8.33,0,0,8.33,0,0,0,0
Long bones enable body movement by acting as a what?,0,1,10,97.77,,63.35,,10,10,90,50,40,10,0,0,0,0,0,0,10,10,10,0,20,0,0,10,0,0,10,10,10,0,0,10,10,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0
What does the diaphysis contain?,0,1,5,39.7,,63.35,,5,40,80,60,60,20,0,0,0,0,0,0,20,20,20,0,0,20,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,20,0,0,0,0,0,20,0,0,0,0,0,0,20,0,0,20,0,0,0,0
Which is the fibrous membrane covering the outer surface of the bone?,0,1,12,99,6.61,89.39,,12,33.33,75,58.33,50,8.33,0,0,0,0,0,0,8.33,25,25,0,8.33,8.33,0,0,0,8.33,8.33,0,0,0,0,0,8.33,0,8.33,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,16.67,0,0,0,0,0,8.33,0,0,0,0,0,0,8.33,0,0,8.33,0,0,0,0
Which of the following are found in compact bone and cancellous bone?,0,1,12,89.52,6.61,89.39,,12,25,83.33,66.67,50,8.33,0,0,0,0,0,0,8.33,8.33,8.33,0,16.67,8.33,0,8.33,0,25,0,0,0,0,0,0,16.67,0,16.67,8.33,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,8.33,0,0,0,0,8.33,8.33,0,0,0,0,0,0,8.33,0,0,8.33,0,0,0,0
Which of the following are only found in cancellous bone?,0,1,10,89.52,3.95,98.38,,10,20,90,80,60,10,0,0,0,0,0,0,10,10,10,0,20,10,10,0,0,30,10,0,0,0,0,0,20,0,20,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,10,10,0,0,0,0,0,0,10,0,0,10,0,0,0,0
The area of a bone where the nutrient foramen passes forms what kind of bone marking?,0,1,16,99,11.66,89.39,96.74,16,18.75,81.25,56.25,50,6.25,0,0,0,0,0,0,6.25,18.75,18.75,0,18.75,0,6.25,0,0,6.25,0,0,0,0,0,0,18.75,0,6.25,0,0,0,0,0,6.25,0,6.25,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.75,6.25,0,6.25,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,18.75,0,6.25,12.5,0,0,0,0,0,6.25,0,0,0,0,0,0,6.25,0,0,6.25,0,0,0,0
Why are osteocytes spread out in bone tissue?,2,1,8,89.52,,99,,8,12.5,75,50,50,0,0,0,0,0,0,0,0,0,0,0,25,12.5,12.5,0,0,12.5,0,0,0,0,0,0,12.5,0,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,37.5,0,0,37.5,0,0,0,0,0,12.5,0,0,0,0,0,0,12.5,0,0,12.5,0,0,0,0
"In endochondral ossification, what happens to the chondrocytes?",0,1,8,99,,15.38,,8,50,62.5,62.5,50,12.5,0,0,0,0,0,0,12.5,12.5,12.5,0,25,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,12.5,0,0,0,0,0,12.5,0,0,0,0,0,0,25,0,12.5,12.5,0,0,0,0
Which of the following bones is (are) formed by intramembranous ossification?,0,1,11,89.52,5.27,5.07,,11,27.27,72.73,63.64,54.55,9.09,0,0,0,0,0,0,9.09,9.09,9.09,0,18.18,18.18,0,0,0,27.27,0,0,0,0,0,0,9.09,0,9.09,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.18,0,0,0,0,0,0,27.27,0,0,9.09,0,0,18.18,0
Bones grow in length due to activity in the what?,0,1,10,99,,99,,10,10,90,70,50,10,0,0,0,0,0,0,10,10,10,0,30,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,40,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0
Bones grow in diameter due to which bone formation?,0,1,9,98.16,2.75,99,,9,22.22,88.89,55.56,33.33,11.11,0,0,0,0,0,0,11.11,0,0,0,22.22,0,0,0,0,11.11,0,11.11,0,0,0,0,11.11,0,11.11,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,33.33,0,0,0,11.11,0,0,0,0,0,0,0,0,11.11,0,0,11.11,0,0,0,0
Which of the following represents the correct sequence of zones in the epiphyseal plate?,0,1,14,99,9.23,97.09,,14,35.71,85.71,71.43,50,7.14,0,0,0,0,0,0,7.14,21.43,21.43,0,21.43,0,0,0,0,14.29,7.14,0,0,0,0,0,14.29,0,14.29,0,0,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,14.29,0,0,0,7.14,0,7.14,0,0,0,0,0,0,7.14,0,0,7.14,0,0,0,0
