question,label,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji
how is . . . similar to . . .?,3,1,4,26.1,1,99,,2,25,100,100,75,0,0,0,0,0,0,0,0,0,0,0,25,25,25,0,0,25,25,0,0,0,0,0,50,0,50,25,25,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,175,150,0,25,0,0,0,0
how does autonomy differ with age,3,1,6,49.68,1,99,,6,16.67,83.33,50,50,0,0,0,0,0,0,0,0,0,0,0,16.67,16.67,16.67,0,0,16.67,0,0,0,0,0,0,33.33,0,33.33,16.67,16.67,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
critically examine the strengths and weaknesses of the positivist paradigm,3,1,10,97.77,,7.03,20.23,10,60,80,50,50,0,0,0,0,0,0,0,0,20,20,0,10,0,10,10,0,0,0,0,20,0,0,20,10,0,10,10,0,0,0,0,0,0,20,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rewrite a part in the poem using a different speaker,1,1,10,99,1,98.38,,10,30,70,70,40,0,0,0,0,0,0,0,0,30,30,0,10,0,0,0,0,10,10,10,0,0,0,0,30,0,30,0,10,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
when was the un formed,0,1,5,3.8,,63.35,,5,0,60,60,60,0,0,0,0,0,0,0,0,20,20,0,0,20,20,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
how was life different in your town 100 years ago?,3,1,10,15.41,99,99,,10,10,100,70,50,10,10,0,0,10,0,0,0,10,0,10,10,10,20,0,0,10,10,10,0,0,0,0,20,0,20,10,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,10,0,0,0,20,20,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0
solve for the ten following fraction multiplication problems. please make sure to show all your work.,2,1,16,98.55,94.84,1.63,,8,25,100,75,37.5,6.25,6.25,0,0,6.25,0,0,0,25,6.25,6.25,12.5,0,0,0,0,25,0,25,12.5,0,12.5,0,25,6.25,18.75,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,6.25,6.25,6.25,0,0,0,6.25,0,0,0,0,0,0,0,0,6.25,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,18.75,12.5,0,0,6.25,0,0,0,0,0,12.5,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0
examine the differences between the model excluding the most influential observation and the model including all observations.,3,1,17,99,2.18,83.69,,17,47.06,82.35,58.82,58.82,0,0,0,0,0,0,0,0,35.29,23.53,0,17.65,0,0,5.88,0,0,5.88,11.76,5.88,0,0,5.88,23.53,5.88,17.65,5.88,0,0,0,0,11.76,0,0,0,0,0,0,0,0,0,0,0,5.88,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,0,17.65,11.76,0,5.88,5.88,0,0,0,0,0,0,0,0,0,0,0,5.88,5.88,0,0,0,0,0,0
how do you analyze a marginally rct,3,1,7,18.12,99,97.09,,7,28.57,85.71,57.14,57.14,14.29,14.29,0,0,14.29,0,0,0,14.29,14.29,0,0,14.29,14.29,0,0,14.29,0,0,0,0,0,0,42.86,0,42.86,28.57,14.29,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
make a scrapbook about the areas of study.,2,1,8,99,,,,8,12.5,87.5,62.5,50,0,0,0,0,0,0,0,0,25,25,0,25,0,12.5,0,0,12.5,0,0,0,0,0,0,12.5,0,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0
describe what happened at...?,1,1,4,89.52,,,,4,50,100,75,50,25,0,0,0,0,0,0,25,0,0,0,25,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,100,75,0,25,0,0,0,0
use a manual to calculate an employee's vacation time.,2,1,9,99,92.24,,99,9,33.33,88.89,55.56,33.33,0,0,0,0,0,0,0,0,22.22,22.22,0,11.11,0,0,0,0,11.11,0,11.11,0,0,0,0,11.11,0,11.11,0,11.11,0,0,0,0,0,11.11,11.11,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,22.22,11.11,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.22,11.11,0,0,0,11.11,0,0
derive a kinetic model from experimental data.,2,1,7,99,,,,7,28.57,42.86,28.57,28.57,0,0,0,0,0,0,0,0,14.29,14.29,0,14.29,0,0,0,0,0,0,0,0,0,0,0,14.29,0,14.29,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,14.29,0,0,0,0,0,0
make up a puzzle game using the ideas from the study area.,2,1,12,99,,89.39,,12,0,100,58.33,41.67,0,0,0,0,0,0,0,0,25,25,0,16.67,0,0,0,0,16.67,0,0,0,0,0,0,25,0,25,8.33,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,16.67,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,16.67,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,8.33,8.33,0,0,0,0,0,0
distinguish facts from hypotheses,3,1,4,99,1,99,,4,50,75,25,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,50,0,50,25,0,0,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
use the distance travelled and cost of petrol to calculate the cost of a coach trip using a spreadsheet.,2,1,19,99,,8.42,,19,21.05,89.47,68.42,42.11,0,0,0,0,0,0,0,0,21.05,21.05,0,15.79,0,0,5.26,0,10.53,0,15.79,5.26,0,0,5.26,10.53,0,10.53,0,10.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.79,0,0,5.26,10.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.53,0,5.26,5.26,0,0,0,0,5.26,0,0,0,0,0,0,0,5.26,5.26,0,0,0,0,0,0
describe the major clinical differences between visceral and somatic pain,1,1,10,97.77,3.95,63.35,1,10,60,90,50,30,0,0,0,0,0,0,0,0,10,10,0,10,0,0,10,0,0,20,0,0,0,0,0,10,0,10,0,0,0,0,0,10,0,20,0,10,20,0,10,0,0,0,0,10,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,20,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
analyze the positive and negative points presented concerning the abolition of guns and write a brief (2-3page) narrative of your analysis.,3,1,21,99,88.15,24.32,1,21,38.1,80.95,66.67,42.86,4.76,4.76,0,0,4.76,0,0,0,19.05,14.29,4.76,14.29,0,0,9.52,0,9.52,14.29,0,0,0,0,0,9.52,0,9.52,9.52,0,0,0,0,0,0,4.76,0,4.76,0,0,0,0,0,0,0,9.52,4.76,0,0,0,0,4.76,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,4.76,0,0,0,4.76,0,0,4.76,4.76,0,0,0,0,0,0,0,19.05,4.76,0,0,0,0,14.29,0
state the pattern for expressing time in french.,0,1,8,99,,15.38,,8,25,62.5,37.5,37.5,0,0,0,0,0,0,0,0,12.5,12.5,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0
tell in your own words the beginning of the book.,1,1,10,99,99,63.35,,10,10,100,60,50,10,10,0,0,10,0,0,0,30,20,0,20,0,0,0,0,10,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,20,0,0,0,0,20,10,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0
model an olympic village for the new millenium.,2,1,8,99,94.84,15.38,99,8,37.5,75,50,37.5,0,0,0,0,0,0,0,0,25,25,0,12.5,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0
name the property that states that,0,1,6,49.68,98.75,,,6,16.67,66.67,50,50,33.33,0,0,0,0,0,0,33.33,50,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
define mercantilism.,0,1,2,,,99,,2,50,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,50,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0
describe how phillip and timothy survived on the cay.,1,1,9,89.52,,10.18,,9,44.44,55.56,44.44,44.44,0,0,0,0,0,0,0,0,11.11,11.11,0,11.11,0,11.11,11.11,0,0,0,0,0,0,0,0,11.11,0,11.11,11.11,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,0
describe in your own words what happens when a stream's velocity slows.,1,1,12,49.68,98.75,99,,12,33.33,91.67,58.33,41.67,16.67,8.33,0,0,8.33,0,0,8.33,16.67,8.33,0,8.33,0,8.33,8.33,0,16.67,0,0,8.33,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,16.67,0,0,0,0,16.67,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,16.67,8.33,0,0,0,16.67,0,16.67,0,0,0,0,0,0,16.67,8.33,0,0,0,8.33,0,0
construct a market strategy for your product using a known strategy as a model.,2,1,14,99,97.11,2.36,,14,28.57,85.71,57.14,42.86,7.14,7.14,0,0,7.14,0,0,0,28.57,21.43,0,14.29,0,0,7.14,0,14.29,0,0,14.29,0,14.29,0,14.29,0,14.29,7.14,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,0,0,0,7.14,0,0,0,0,0,0,0,0,14.29,0,0,7.14,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,0,0,0,0,7.14,7.14,0,0,0,0,0,0
show how they have used creative writing strategies appropriate to the format,2,1,12,73.36,84.23,3.81,,12,33.33,91.67,75,41.67,8.33,8.33,0,0,0,0,8.33,0,8.33,8.33,0,8.33,8.33,8.33,0,0,25,16.67,0,16.67,0,16.67,0,16.67,0,16.67,8.33,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,8.33,0,0,0,0,8.33,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,8.33,8.33,0,0,0,8.33,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
identify the standard peripheral components of a computer.,0,1,8,99,,15.38,,8,62.5,75,50,37.5,0,0,0,0,0,0,0,0,25,25,0,12.5,0,0,0,0,0,12.5,0,0,0,0,0,12.5,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,12.5,12.5,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0
"in a teaching simulation with your peers role-playing 6th grade students, demonstrate the principle of reinforcement in classroom interactions and prepare a half page description of what happened during the simulation that validated the principle.",2,1,35,99,92.91,4.17,,35,42.86,77.14,51.43,45.71,8.57,2.86,0,0,2.86,0,0,5.71,22.86,14.29,5.71,17.14,0,0,2.86,0,2.86,5.71,5.71,0,0,0,0,2.86,0,2.86,0,2.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,5.71,0,0,0,0,2.86,8.57,0,0,0,0,0,0,0,0,14.29,0,0,11.43,0,2.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.71,0,0,5.71,0,0,0,2.86,2.86,0,2.86,0,0,0,0,0,8.57,2.86,2.86,0,0,0,2.86,0
how many instructions in the instruction set of risc computer?,0,1,10,99,,63.35,,10,30,80,50,50,0,0,0,0,0,0,0,0,20,10,0,20,0,10,0,0,0,10,10,0,0,0,0,10,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,0,0,0,0,0,10,0,0,10,30,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0
in which part of the world does he live,0,1,9,89.52,2.75,99,,9,0,100,88.89,66.67,22.22,11.11,0,0,0,11.11,0,11.11,11.11,11.11,0,22.22,11.11,0,0,0,22.22,0,11.11,0,0,0,0,22.22,0,22.22,0,0,0,0,0,22.22,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,11.11,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,33.33,0,0,33.33,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
what are the representational symbols on maps and charts,0,1,9,66.04,,10.18,,9,22.22,66.67,55.56,55.56,11.11,0,0,0,0,0,0,11.11,11.11,11.11,0,11.11,11.11,0,11.11,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,11.11,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
outline in your own words how the leggo's tomato paste advertisement sells their product.,1,1,14,76.24,99,24.32,,14,21.43,71.43,42.86,35.71,14.29,14.29,0,0,7.14,0,7.14,0,21.43,7.14,0,7.14,0,7.14,0,0,7.14,0,0,7.14,0,0,7.14,7.14,0,7.14,7.14,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.43,7.14,0,0,0,0,7.14,14.29,0,0,0,0,0,0,0,0,14.29,0,0,7.14,7.14,0,7.14,0,0,0,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,7.14,0,0,0,0,0,7.14,0,0,0,0,0,0,14.29,7.14,0,0,0,7.14,0,0
explain the possible uses described in class for the space to the left of the vertical line.,1,1,17,99,,99,,17,23.53,100,64.71,47.06,0,0,0,0,0,0,0,0,23.53,23.53,0,23.53,0,0,0,0,11.76,5.88,0,0,0,0,0,17.65,0,17.65,5.88,5.88,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,11.76,11.76,0,0,0,0,11.76,0,0,0,0,0,0,0,0,0,5.88,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.41,0,0,29.41,0,0,0,0,0,5.88,0,0,0,0,0,0,5.88,5.88,0,0,0,0,0,0
state the rule for balls and strikes in baseball.,0,1,9,99,,10.18,,9,22.22,66.67,44.44,44.44,0,0,0,0,0,0,0,0,11.11,11.11,0,22.22,0,0,11.11,0,0,0,0,11.11,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,0
state how to find a word in a dictionary,0,1,9,99,,99,,9,11.11,77.78,66.67,55.56,0,0,0,0,0,0,0,0,22.22,22.22,0,22.22,0,11.11,0,0,11.11,0,0,0,0,0,0,22.22,0,22.22,22.22,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,22.22,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
identify a phrase as a simile,0,1,6,99,,39.59,,6,16.67,66.67,50,50,0,0,0,0,0,0,0,0,33.33,33.33,0,16.67,0,0,16.67,0,0,0,0,0,0,0,0,16.67,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
what does ict stands for.,0,1,5,39.7,,63.35,,5,0,80,60,60,20,0,0,0,0,0,0,20,0,0,0,20,20,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,20,0,0,0,0,0,20,0,0,0,0,0,0,20,20,0,0,0,0,0,0
choose any u.s. president and explain how he exercised his power as commander in chief of the armed forces.,2,1,19,80.4,99,1,,19,21.05,94.74,57.89,47.37,10.53,10.53,0,0,0,10.53,0,0,15.79,5.26,0,15.79,0,5.26,10.53,0,5.26,0,0,36.84,0,0,36.84,21.05,0,21.05,15.79,5.26,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,36.84,5.26,0,0,0,0,5.26,31.58,0,0,0,10.53,36.84,36.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.79,15.79,0,0,0,0,0,0
can you solve the following problem,2,1,6,49.68,99,1,,6,33.33,100,83.33,50,16.67,16.67,0,0,16.67,0,0,0,16.67,16.67,0,0,16.67,0,0,0,50,0,0,16.67,0,16.67,0,50,0,50,16.67,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"inspect each of these boolean expressions, and determine whether each one is a sum of products, or a product of sums",3,1,21,89.52,4.61,56.69,,21,33.33,85.71,71.43,61.9,4.76,0,0,0,0,0,0,4.76,28.57,9.52,4.76,14.29,4.76,0,14.29,0,9.52,0,9.52,0,0,0,0,19.05,0,19.05,9.52,0,0,4.76,0,9.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.52,0,0,9.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,4.76,0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,9.52,0,9.52,0,0,0,0,0
how would you investigate this patient,3,1,6,1,99,39.59,,6,33.33,100,83.33,66.67,33.33,16.67,0,0,16.67,0,0,16.67,16.67,0,0,0,16.67,16.67,0,0,16.67,16.67,0,0,0,0,0,50,0,50,33.33,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,16.67,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
complete an analogy (analogy tasks are inference tasks),1,1,8,89.52,,15.38,,8,50,75,25,25,0,0,0,0,0,0,0,0,12.5,12.5,0,0,12.5,0,0,0,12.5,0,0,0,0,0,0,12.5,0,12.5,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,25,0,0,0,0,0,25,0
use a costing model to compute prices on goods to maximise profits and minimise costs.,2,1,15,99,,,,15,33.33,73.33,66.67,33.33,0,0,0,0,0,0,0,0,6.67,6.67,0,20,0,0,6.67,0,13.33,0,20,0,0,0,0,6.67,0,6.67,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.67,0,0,6.67,26.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,6.67,0,0,0,0,0,0
inspect the size of the loaded data: how many objects and variables does the iris data matrix contain?,3,1,18,95.3,13.82,77.17,,18,22.22,66.67,50,44.44,0,0,0,0,0,0,0,0,22.22,16.67,0,5.56,5.56,5.56,5.56,0,5.56,5.56,11.11,0,0,0,0,16.67,0,16.67,11.11,5.56,0,0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,5.56,0,5.56,0,0,0,0,0,5.56,0,0,0,0,0,0,11.11,0,0,5.56,0,0,5.56,0
explain the process (paraphrase) for finding the perimeter of a rectangular garden,1,1,12,99,,89.39,,12,50,75,50,41.67,0,0,0,0,0,0,0,0,25,25,0,16.67,0,0,0,0,8.33,0,0,0,0,0,0,16.67,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,8.33,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,8.33,8.33,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,16.67,0
